id,title,description,prep_time,cook_time,published,category,servings,owner
34bb2267-d39b-4f70-b673-3966aa358812,Harry's Zucchini Ginger Marmalade,This is my brother Harry's recipe (except for the addition of the ginger) and it is great flavored marmalade for toast or glaze a chicken with it. Economical and very tasty.If you don't like ginger leave it out this how his original recipe was. Harry's a good cook so trust me this is a great spread.,30,60,2001-09-26,Fruit,,
6800e06a-75f9-4c5e-a979-fcb8adf405a9,Bacon Roasted Green Beans,A delicious new treatment for your garden produce! Your family will love these flavorful beans. High altitude tested.,15,30,2001-09-26,Vegetable,2,
0f131b68-cda9-4228-9498-7e463ddbac07,Strawberry Trifle,This trifle is much lighter than traditional trifles but equally as good. It uses yoghurt and fresh fruits providing a much healthier version. You can substitute the cream topping for a low fat version. The frozen ready whipped cream works quite well with this recipe too.,150,,2001-09-26,Dessert,6,
77d3fcb6-7ff2-4265-a979-9b573cd4cbe2,Three Cheese Enchiladas,Make and share this Three Cheese Enchiladas recipe from Food.com.,20,20,2001-09-27,Cheese,4,
ac3c6888-0d2f-4efe-b0d1-b02c16c94054,Hazelnut Torte,Make and share this Hazelnut Torte recipe from Food.com.,50,40,2001-09-27,Dessert,8,
dca69735-1639-4d69-97b5-fc50fde602dc,Bulgur Wheat Salad - Turkish Style,Make and share this Bulgur Wheat Salad - Turkish Style recipe from Food.com.,25,25,2001-09-27,Grains,,
f0ef7b05-d81e-4c78-8430-e83da70c0125,Coffee Cake-Over Night,This will go like hotcakes. I use to make it up just before a lake trip and take it along. Was Always gone in a matter of minutes.,20,40,2001-09-27,Breads,,
5079e464-0821-431b-8716-ee87f0bd58fc,Vera's Oat Bran Cookies,Make and share this Vera's Oat Bran Cookies recipe from Food.com.,15,12,2001-09-27,Drop Cookies,,
e3b82028-248a-4ff7-bd7b-b3fa604da5e2,Chocolate Oat Bran Cookies With Chocolate Chips,Make and share this Chocolate Oat Bran Cookies With Chocolate Chips recipe from Food.com.,45,12,2001-09-27,Drop Cookies,,
168cfb6b-88df-4690-8166-eff470ac1b5c,Halibut Steaks,These halibut steaks are good with &quot;Lemon roasted potatoes&quot; (recipe in Recipezaar) and steamed/buttered asparagus with a little of the grated Swiss cheese sprinkled over the asparagus.,15,25,2001-09-27,Halibut,8,
42fa2f6a-2488-40a1-abea-c03e42fa75da,Oreo Cheesecake,Make and share this Oreo Cheesecake recipe from Food.com.,30,60,2001-09-27,Cheesecake,6,
1ac50b8a-b6fc-49dc-8b12-9f948dfa60b7,Hot & Spicy Braised Prawns,Quick fast and delicious! Great with any chinese meal. Great with any meal for that matter. Substitute Chicken or beef for the prawns,5,5,2001-09-27,Lunch/Snacks,,
d60a53d0-c200-4d0d-bf92-0c293890c1b0,Shrimp Appy,Make and share this Shrimp Appy recipe from Food.com.,75,,2001-09-27,Spreads,,
14368d5a-93cc-4aa1-9aa9-84dadb86674c,Goldenrod Eggs,Make and share this Goldenrod Eggs recipe from Food.com.,10,7,2001-09-27,Breakfast,2,
b086bdc8-a712-40dd-9ef8-b2f3c8d7a21f,Blackberry muffins,Make and share this Blackberry muffins recipe from Food.com.,5,30,2001-09-27,Quick Breads,,
aabbf786-c8a7-444d-9fbc-9ee931e0ce09,Grandma's E-Z Peanut Butter Cookies,"Perfect recipe for the junior baker! One bowl, fun to make, easy to succeed. Oh, and they taste great, too! High altitude tested (no adjustments).",15,15,2001-09-27,Dessert,,
8795eade-9670-4014-ba8a-b6c95615c4b6,Rice Salad,"Nice change from potato salad, goes well with BBQ meats, good with &quot;Marinated Flank Steak&quot;.",30,40,2001-09-27,Rice,12,
08d54b0d-82b9-430b-9ba7-6265bb47cfe5,John's Killer Sausage and Peppers,"This is something that John enjoys cooking when it's his turn, it's great with a glass of wine. You can serve it as a sandwich or over pasta.",10,20,2001-09-27,Lunch/Snacks,,
01eff188-f426-420b-b8e0-2559cf49027d,Crispy Parmesan Roasted Asparagus,Make and share this Crispy Parmesan Roasted Asparagus recipe from Food.com.,5,25,2001-09-27,Vegetable,4,
41532f60-3553-42a3-b2f0-f80b74f28ca8,Radish Spread,This recipe comes from a friend. I was very skeptical the first time I tried it but it is delicious. Whenever I take it to a gathering the recipe is always requested,20,20,2001-09-27,Spreads,6,
20601ab1-db39-4142-b2ba-3a3aa3fb5938,Souper Chicken,Got a crowd coming over? This can serve a lot of people. Very simple and versatile. One of my favourites.,5,150,2001-09-28,Chicken,,
10f00111-771c-4bdc-adb2-21e43d8115d0,Cranberry Bars,If you're from Wisconsin you have to love cranberries. This is one of my favorite bar recipes and it mixes up very fast and is sooo good.,15,45,2001-09-28,Dessert,12,
617dd573-5b5a-4ee4-87bc-4e945f648f0c,Golden Glazed Chicken,Make and share this Golden Glazed Chicken recipe from Food.com.,15,50,2001-09-28,Chicken,4,
c077c70e-f007-4050-a1ad-df3616a75c14,Quince-Ginger Marmalade (Jam),"This is the easiest, quickest spread I have ever made. I didn't have a recipe so I improvised and it worked. The quince sets beautifully so you need no pectin. The ginger gives it a lovely flavor for your wakeuo toast. This recipe can be doubled.  I believe there are some quince that need longer cooking time than the ones I have. I have looked at several recipes on the Internet and they say to boil for 2 hours so you will have to boil until softened",25,20,2001-09-28,Lunch/Snacks,,
b5ac3dbe-a239-4f72-a4c9-a64e45e5684c,Macaroni Salad,"This is a great and simple side dish that I serve my family with burgers or tacos or other light dinners, sometimes I omit the pickles and the dill spice and substitute a mild curry spice for a different taste.",10,10,2001-09-28,Lunch/Snacks,,
afb34816-a9d2-40f1-920f-1c0fc5ffe2bc,Lemon Cream Cheese Pie with Berries,Special dessert for company or special occasion. Make it at least once through berry season. Easy no-bake recipe.,30,240,2001-09-28,Pie,6,
ac011616-2cdb-48c1-a4ae-bb636ce0c02c,Boursin Cheese Spread - Copycat,"This spread is delicious on crackers, baked potatoes and vegetables. I get many requests to bring this to snack day at work. It is hard to believe something this good can be so easy to make.  Real Boursin Cheese is very pricey and most people can't tell the difference!",10,10,2001-09-28,Spreads,,
0b5cf023-3baf-453e-a75e-918064e4d5e9,Almond - Pecan Bark,Make and share this Almond - Pecan Bark recipe from Food.com.,30,,2001-10-01,Candy,6,
e42ace1b-40e6-4d20-b0f4-fee079342250,Lox  Cornucopia  Appetizer,These look beautiful on a buffet table and go over well. Pass them around as a pre dinner appetizer. It's finger food!,15,,2001-10-01,Lunch/Snacks,,
4208ba8d-401e-4862-b0f7-65fbb6f69068,Make-Ahead Mashed Potatoes For A Crowd,Make and share this Make-Ahead Mashed Potatoes For A Crowd recipe from Food.com.,40,60,2001-10-01,Potato,,
a5e70280-a443-41bd-867f-a1f711bc5c74,Lentil and Pea Soup (Ham Hocks),Try this hearty soup for supper with chunks of rye bread to dunk. All you'll need to finish a comfort food supper is some apples and cheese for dessert.,30,180,2001-10-01,One Dish Meal,12,
55f2fb8c-459d-470f-ba9e-a8c69a62b692,White Chocolate Pecan Pie,Make and share this White Chocolate Pecan Pie recipe from Food.com.,10,55,2001-10-01,Pie,,
92347e6a-904d-4167-82bf-2a6403c3f4b6,Macadamia Nut Bobotie,A vegetarian version of the traditional South African *Bobotie* (a spicy mince dish with a savoury custard topping).,10,60,2001-10-01,Beans,8,
d51fb437-e83d-4531-86dd-7c949ba9ab20,Chicken Thighs Diablo,Here is a fast microwave chicken dish. It takes no time to prepare and is on the table in less than 30 minutes. This is good cold as well.,10,19,2001-10-01,Chicken Thigh & Leg,4,
483d7861-94f3-4264-b277-079d0ebaac86,Zingy Chili Cornbread,Make and share this Zingy Chili Cornbread recipe from Food.com.,15,45,2001-10-01,Breads,12,
6f92c7ec-0cf7-454b-b067-98fe6abf92cb,Broccoli 'n Red Peppers Stir Fried,"The key to a good stir fry is to have the veggies piping hot but still crisp. Cook this to your liking in terms of crispness. If you like a thicker sauce add 2 tsp of cornstarch to the stock. Great with Chicken.  If you wish this suitable for vegetarrian diets use veggie stock in place of the chicken stock
I have made this again in 2009. I modified the recipe by omitting the sesame seeds, used no oil just a light spray of &quot;no oil.&quot; Not caring for a lot of sauce cut out the stock and used 4 tbsp of vermouth with 3 tbsp light soy - It worked.",15,8,2001-10-01,Lunch/Snacks,6,
6c57a2a8-1aae-4476-8c74-74c99fb0a326,Garlic & Lemon Roast Chicken Thighs,"The ""difficult"" part in this recipe is to puree all ingredients except the chicken. Roasting gives it a different texture and taste to grilling it. Very simple and fast recipe.",20,50,2001-10-01,Chicken,4,
c7f97cc6-0a03-48d7-894e-80322c5aefb9,Tasty Avocado Salad,Make and share this Tasty Avocado Salad recipe from Food.com.,10,,2001-10-01,Apple,,
03893a98-ffb3-43b3-803e-b5dcec79cd91,Oatmeal Molasses Bread II,"Wonderful, aromatic bread. Ideal for serving with &quot;plainer&quot; main meals, or for use in bread pudding or french toast. Just let it dry a bit before using it in your recipe.",40,173,2001-10-01,Breads,,
fe9349fa-a707-4e75-b74d-6ecab96caf9a,"Seminole, Baconed Hominy","Make and share this Seminole, Baconed Hominy recipe from Food.com.",5,15,2001-10-01,Native American,6,
c59abc5b-a473-47b9-8ba6-da5684bf3b2b,Peppermint Patty Brownies,Make and share this Peppermint Patty Brownies recipe from Food.com.,15,55,2001-10-01,Bar Cookie,24,
03c4f89b-123f-43d9-a7f8-3453dda68c75,Hot and Sour Turkey Soup,"A delicious way to use leftover turkey. A quick,light, boxing day lunch, or any time. From Better Homes &amp; Gardens",5,30,2001-10-01,Lunch/Snacks,4,
84f62942-2a14-498e-930e-504c508214d5,Baja Black Bean & Corn Salsa,Make and share this Baja Black Bean & Corn Salsa recipe from Food.com.,10,10,2001-10-01,Sauces,,
3084797f-495d-448f-8f08-6d75704f1a14,Diner's Freezer Salsa,"This is a salsa developed because I hate to can and my husband insists on planting at least 100 tomato plants each year. It lasts about a year in the freezer. Last year we ran out at Christmas.

Update, I taught my husband how to make and can salsa so we are canning now, probably better. We also have added the limes and some habaneros to taste for the hotter salsa.",180,150,2001-10-01,Sauces,,
f39665a1-3616-4878-80a7-e9c0b2157ad3,Barley With Vegetables,If you own a rice cooker this is a unique way to prepare a main dish or use this as a side dish. Can also be done on the stove top in about the same time.,10,45,2001-10-01,Grains,6,
4c24101e-551e-4fbc-8cf6-d07c4ebc6fc0,Chinese Sweet Almond Cookies,Make and share this Chinese Sweet Almond Cookies recipe from Food.com.,10,15,2001-10-01,Dessert,20,
80875605-81e9-4af6-8a61-96fd541a45b0,Turkey Giblet Gravy,"Being so close to Canadian Thanksgiving, I thought this recipe might be handy. It is traditional in our family and served quite thick to pour over mashed potatoes. Left over gravy can be used up in a turkey casserole. We usually make a turkey shepherd's pie which can be frozen and add the mashed potatoes when defrosted and cooked.",0,195,2001-10-01,Poultry,,
f2fd298a-c167-42ed-8768-fe681df10b29,Turkey Leftovers - Barley Soup,"Use the turkey leftovers to make this hearty soup. If everyone is tired of turkey, freeze it and enjoy it on a cold winter night with some crunchy french bread",30,180,2001-10-01,Stocks,,
4cb84786-9989-4a4c-ae00-cb7f8825c695,Danish Cherry Bon Bon Cookies (With Frosting Recipe),Great holiday treats to take to work or share with friends and neighbors. Now a tradition in this family.,20,15,2001-10-01,Dessert,,
05b028cc-a34f-4f87-8fa4-a53c7745d848,New Twist for Mushrooms on Toast,"I was by myself for supper tonight, was looking for something quick, light and tastty. This turned out much better than I expected, a kind of clean the fridge thing, so I had to write it down for future reference.",5,10,2001-10-01,One Dish Meal,1,
2cc8d327-8eb5-4b92-8131-397412f327e5,"Mexican Bolillos, Crusty Oval Rolls","Bolillos next to the Tortilla is a staple to Mexico. Nearly every villiage has a Bakery and every bakery makes Bolillos, Fabulous for breakfast with a little butter and fresh fruit. Bolillos go stale quickly and are at their best right from the oven . Great for any meal where you want a crisp roll",30,120,2001-10-01,Yeast Breads,,
61c383a6-6c61-4330-9b08-8deade8be34f,Cavatini,Make and share this Cavatini recipe from Food.com.,30,30,2001-10-01,Cheese,8,
1fdb63ad-94d6-40de-82c5-d5e28236cf31,Tracy's Pancakes,Make and share this Tracy's Pancakes recipe from Food.com.,5,10,2001-10-01,Breakfast,,
e04258d6-b7de-4735-81d6-3c232d9a5de1,Granola Bars,"I got this recipe from my sister-in-law. With so many ways to vary this recipe, I've never made them the same way twice.",15,10,2001-10-01,Breakfast,,
1afeadc0-3453-4972-a17b-8efb16091424,Almond Cinnamon Crescents,Make and share this Almond Cinnamon Crescents recipe from Food.com.,10,18,2001-10-01,Dessert,24,
599ace4b-768c-423e-90e8-70ba8543adc5,Turtles,Make and share this Turtles recipe from Food.com.,60,20,2001-10-01,Candy,6,
f2156267-db52-4468-acaa-a26aef38dae6,Easy Frosting,"I have been making this recipe for years. I don't know if someone else has the same one, but it is one I came up with when I was first married and I did not care for the store ready-to-spread ones. You can also add food coloring too--I have had some pretty colors with this frosting.",10,10,2001-10-01,Dessert,12,
92e3c91b-3703-4c28-94c0-1ebfc0530c91,Chicken Fried Steak W/Cream Gravy,"This is a recipe for Chicken Fried Steak, one of the staple foods of Texas. Like with fried chicken, folks in each family or restaurant tend to have their own little &quot;secrets&quot; to preparing Chicken Fried Steak, so you can play with the recipe a bit. But if it don't include the cream gravy, it ain't been prepared right and it ain't a &quot;secret&quot; worth keeping.",10,30,2001-10-02,Lunch/Snacks,,
fc36b433-5432-43f9-9840-98c0ff9c7527,Ham Roll-Ups,Make and share this Ham Roll-Ups recipe from Food.com.,20,,2001-10-02,Lunch/Snacks,,
5b91ee72-d8b8-4b41-9135-9ee300134e76,Bread Machine Whole Grain Bread,Make and share this Bread Machine Whole Grain Bread recipe from Food.com.,10,120,2001-10-02,Yeast Breads,6,
b85a95b8-2863-43cf-b94d-7c963f9d603d,Cross Rib Pot Roast &amp; Veggies,"Wonderful flavored pot roast or you may use a crock pot. You could add potatoes to make this a complete meal in one pot. Add potatoes  for the last 45 minutes of cooking time in the Dutch Oven .   If you are using a crock pot allow5 1/2 hours on low put your veggies (including potatoes) on the bottom of the crock pot put roast on top, turn roast after 3 hours and baste with sauce. I prefer doing this recipe in a Dutch oven .",15,180,2001-10-02,One Dish Meal,6,
d1b1c9f6-cadd-477e-861d-6b3c015f1a0e,Oatmeal Cookies,Make and share this Oatmeal Cookies recipe from Food.com.,10,12,2001-10-02,Dessert,15,
d87ee653-6364-407d-80de-6542b924f801,Biff's Sweet Sour Shrimp and Pasta,"This is one of a series of Solo meals that is designed for one, or if served with a salad, it could be a light lunch for two. However the recipe's concept can be expanded to feed a family.",5,8,2001-10-02,Lunch/Snacks,1,
689ec4eb-0567-412c-855a-6f43bd5a0464,Bruschetta,Make and share this Bruschetta recipe from Food.com.,125,120,2001-10-02,Spreads,,
fa1ea76c-b151-4c84-a5a2-ed323e39fb08,Venison Chops With Mushroom Sauce,"Like I said it's been 10 years since I did this recipe, but I remember them as being excellent. Both the family and company liked them. If you have a &quot;tough old buck&quot;, marinate them overnight in port wine or any good red wine.",240,20,2001-10-02,Deer,4,
ecd0001f-d432-48e3-9321-e09c7337530f,Classic Cornbread Muffins,"Fast, easy and tasty -- perfect with a stew or chili. These also freeze well. I first found this recipe in an older Bonnie Stern cookbook many years ago and have been making these ever since.",10,25,2001-10-03,Quick Breads,12,
a645cb69-3aa7-4801-9f5f-131b7fc0286b,Quick and Easy Ice Cream Pie,"This is a great dessert that can be made while dinner is cooking or the night before a party. Make extras, goes fast!!",5,,2001-10-03,Pie,,
6c67e967-75bf-4c87-ab85-be293907bb86,Mexican Flan (Baked caramel Custard),This is a traditional Mexican and Spanish dessert and by far my favorite. It is very easy to make and looks beautiful.,15,210,2001-10-03,Dessert,10,
e976c4c6-f4d6-4529-ad6f-8c9339791b9f,Creamy Carrot & Orange Soup,Make and share this Creamy Carrot & Orange Soup recipe from Food.com.,20,20,2001-10-03,Chicken,2,
150caeb7-92ce-419c-bf39-6bd0075209f9,Bonita's Sausage Supper,Make and share this Bonita's Sausage Supper recipe from Food.com.,10,20,2001-10-03,One Dish Meal,4,
af0ddd42-0949-4473-b9de-b281380fcc9a,Homestyle Macaroni and Cheese,"It's not a lowfat casserole, but it's so delicious you won't care. Add leftover ham for an even heartier meal.",40,20,2001-10-03,Cheese,8,
180f2217-9f2a-4f83-9acf-872ebae6a03a,Beans & Rice,"Another easy prepare ahead and cook later dish. Assemble in the morning, refrigerate then cook for dinner. This can be a meal in itself or a side dish.",10,80,2001-10-03,Long Grain Rice,4,
7569e637-1f30-4b69-864b-05389a4c9173,Zucchini Orange Bread,Make and share this Zucchini Orange Bread recipe from Food.com.,5,65,2001-10-03,Quick Breads,,
fbed2126-9760-4651-89d2-11d671edaf61,Reduced Fat Alfredo Sauce,This sauce is lower in fat than traditional Alfredo Sauce but full of flavour. Great as a side with grilled chicken or double it for a meal with meat filled pasta.,0,10,2001-10-03,Sauces,4,
